time_stamp,temp_st,temp_supply,temp_return
54,140,70.23924164514003,105.20172375486662
55,140,70.33128982750262,105.96182578701267
56,140,70.42336725439313,106.6684303401003
57,140,70.51547411560331,107.20158458751082
58,140,70.60761060114996,107.91681563345132
59,140,70.74587129132317,108.4565714116844
60,140,70.79197320645994,109.12023262303923
61,140,70.88419970740361,109.78833751725676
62,140,71.02259649361847,110.46098204882381
63,140,71.11489931984818,111.20006923268318
64,140,71.20723301117165,111.88252675652038
65,140,71.25341149116475,112.69533147168153
66,140,71.34579183979042,113.45178045413405
67,140,71.39199375645961,114.15051892725523
68,140,71.48442119471868,114.91872728124038
69,140,71.53064676443861,115.62849632800517
70,140,71.66937116507029,116.40902007229019
71,140,71.76189408296057,116.93305751217036
72,140,71.80816760960332,117.65852950510342
73,140,71.94703675058483,118.32309267527718
74,140,72.03965688766229,118.9253917028054
75,140,72.08597924187788,119.32916923130567
76,140,72.13230981891647,119.93825939816718
77,140,72.2713511300533,120.4831779497977
78,140,72.36408689753803,120.96273370255568
79,140,72.45685614053934,121.44489811208949
80,140,72.54965905433818,121.9297102270733
81,140,72.59607319888752,122.41720985697448
82,140,72.68892698564004,122.90743759247445
83,140,72.82827177749267,123.32983549812427
84,140,72.82827177749267,123.6834071922788
85,140,72.87473723605089,124.10960469677207
86,140,72.96769409251357,124.60950530035976
87,140,73.01418553962607,124.82463900890882
88,140,73.06068569882805,125.32872170692264
89,140,73.10719459476911,125.6906042199228
90,140,73.15371225211666,125.98121725906441
91,140,73.29331803955046,126.4190024492503
92,140,73.38643282460791,126.71211598505124
93,140,73.43300356944755,127.00624544446735
94,140,73.57276951083941,127.30139997453396
95,140,73.52617188773735,127.59758883225741
96,140,73.57276951083941,127.96929371120814
97,140,73.75925034312611,128.19310711936185
98,140,73.80589326068016,128.49245562894703
99,140,73.85254531189997,128.71767029813742
100,140,73.94587691523793,129.09437995815574
101,140,73.992556517356,129.3212237150994
102,140,74.08594344763739,129.54868612378283
103,140,74.13265082591911,129.70067353941636
104,140,74.22609353421066,130.00548407657797
105,140,74.31957367896837,130.2348283113132
106,140,74.36632785290871,130.46480858005214
107,140,74.41309146147017,130.6184843063191
108,140,74.50664708331985,130.8495345372242
109,140,74.55343914709124,131.15861028251192
110,140,74.64705190668965,131.46884884371258
111,140,74.69387265312426,131.93641099590405
112,140,74.74070301108898,132.0145974200536
113,140,74.8343926630541,132.32809070206667
114,140,74.88125200783031,132.64278866134376
115,140,74.97499986206817,132.87960961710954
116,140,75.02188842243334,133.19644354152723
117,140,75.06878677226743,133.43487990987998
118,140,75.1626129423858,133.75388585108004
119,140,75.20954081374626,134.07414945096215
120,140,75.25647857672809,134.31517982421968
121,140,75.35038387994788,134.55692969928674
122,140,75.39735147143745,134.63767378787435
123,140,75.49131666247024,134.9614593606277
124,140,75.63233985470629,135.0426090471525
125,140,75.6793677966058,135.2865491985513
126,140,75.72640588705286,135.3680269487702
127,140,75.82051261687758,135.44958721845802
128,140,75.86758130795637,135.53123021038897
129,140,75.91466025098535,135.6947651754963
130,140,75.96174947187237,135.61295612802036
131,140,76.1030790611114,135.77665755765025
132,140,76.15020965297649,135.858633480008
133,140,76.24450208599828,136.10506455402117
134,140,76.29166397927531,136.02283677092169
135,140,76.48041667333617,136.18737670641815
136,140,76.48041667333617,136.3522549559624
137,140,76.57485645919999,136.51747320040687
138,140,76.66933881725487,136.68303313209532
